Physican Demographics,,,,,,Current Treatment ,,,,,,,,,,,,,,,,,,Physician perceptions of product attributes for treatment of episodic migraine,,,,,,,,,,,,Physician perception of products currently available in the market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physician initial reactions to RELIEVE product information,,,,,,,,,,,,,Estimated future use of RELEIVE and existing treatments,,,,,,,,,Physician attitudes for treatment of migraine,,,,,,,,,
HCP ID,Primary Medical  Specialty,Years in practice,Primary Practice Setting,Number of patients personally managed in a typical month for all conditions,Number of migraine patients personally managed in a typical month,Out of migraine patients personally managed in a typical month (% patients),,Treatment type for episodic migraine patients personally managed in a typical month (% patients),,,,Treatment type for chronic migraine patients personally managed in a typical month (% patients),,,,% episodic migraine patients receiving below acute tx,,,,,,,,"Importance of product attributes when selecting an acute treatment for episodic migraine patients, on a scale of 1-7 where 1 is “Not at all important” and 7 is “Extremely important”",,,,,,,,,,,,"Level of satisfaction with each of the following acute treatment options for episodic migraine headache, on a scale of 1 to 7, where 1 is ""Not at all satisfied"" and 7 is ""Extremely satisfied’",,,,,"Performance of NSAIDs (Rx or OTC) on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,"Performance of Triptans on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,"Performance of Opioids on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,"Performance of Barbituates on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,"Likelihood to prescribe 'RELIEVE', on a scale of 1-7 where 1 is “Not at all likely” and 7 is “Extremely likely”","Performance of RELIEVE on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,% episodic migraine patients receiving below acute tx when RELIEVE is also available in the market,,,,,,,,,"Physician's level of agrrement  on below treatment related attitudes/perceptions, on a 1 to 7 scale where 1 is “completely disagree” and 7 is “completely agree”",,,,,,,,,
,,,,,,"% experience episodic migraine, defined as an average of 0-14 headache days per month","% experience chronic migraine, defined as an average of 15+ headache days per month with 8 of the headache days being migrainous",% Acute treatment only,% Preventive treatment only,% Acute and preventive treatment,% No treatment for migraine,% Acute treatment only,% Preventive treatment only,% Acute and preventive treatment,% No treatment for migraine,"Rx or OTC NSAIDs (e.g., naproxen, ibuprofen)","Triptans (e.g., sumatriptan, rizatriptan)",Triptan+naproxen fixed dose combination,"Ergotamine therapy (e.g., Ergotamine, Dihydroergotamine)","Opioid therapy (e.g., naloxone)","Barbiturate therapy (e.g., Fioricet, Fiorinal)",Other OTC pain medications,Other treatments,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,Rx or OTC NSAIDs,Triptans,Ergotamine therapy,Opioids,"Barbiturates (Fioricet, Fiorinal, etc.)",% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,RELIEVE,"Rx or OTC NSAIDs (e.g., naproxen, ibuprofen)","Triptans (e.g., sumatriptan, rizatriptan)",Triptan+naproxen fixed dose combination,"Ergotamine therapy (e.g., Ergotamine, Dihydroergotamine)","Opioid therapy (e.g., naloxone)","Barbiturate therapy (e.g., Fioricet, Fiorinal)",Other OTC pain medications,Other treatments (Please specify),"Assuming all else is equal, a subcutaneous product would be significantly preferred over an intravenous product",An acute treatment administered as an IV infusion would be economically beneficial to my practice.,I would be willing to work through significant insurance hurdles in order to prescribe Product X to my migraine patients,Side effect profile is something that prevents me from prescribing triptans as much as I would otherwise,I typically initiate treatment at the minimally effective dose when treating migraine,I see my migraine patients several times per year (every 2-3 months),My patients are compliant and always take their acute migraine medications when I tell them to ,I feel that my patients are properly educated as to how to properly take their acute treatment(s) for migraine,I feel that triptans and ergots are not sufficiently efficacious for the acute treatment of migraine in a significant portion of my patients ,Patients who are contraindicated to triptans have a high unmet need with regard to acute treatments for migraine
212,General Physician,6,"Office-based, group practice",250,225,30%,70%,60%,0%,30%,10%,0%,0%,100%,0%,40%,70%,20%,10%,0%,5%,0%,0%,6,6,6,6,6,6,3,2,4,5,3,4,4,5,5,,1,4,3,4,3,4,5,4,6,5,5,5,2,4,4,4,4,5,4,6,5,3,6,6,2,,,,,,,,,,,,,4,3,4,4,4,3,2,5,3,1,6,2,6,5,5,6,,,6,4,7,,,,4,70%,40%,60%,10%,10%,0%,5%,0%,0%,7,6,5,5,7,7,4,5,4,7
213,General Physician,11,"Office-based, group practice",200,20,90%,10%,25%,50%,25%,0%,25%,25%,50%,0%,100%,50%,20%,25%,0%,25%,0%,0%,7,6,7,7,6,6,7,6,5,6,7,6,4,5,4,,4,4,3,4,4,3,4,2,4,3,4,6,3,6,6,6,5,5,4,6,5,3,5,5,5,,,,,,,,,,,,,4,3,4,3,4,4,3,4,2,2,4,4,3,6,6,5,,,5,5,4,,,,5,80%,100%,20%,20%,0%,0%,0%,0%,0%,5,2,2,5,7,5,4,5,5,6
214,General Physician,18,Specialty clinic,400,400,50%,50%,25%,25%,50%,0%,0%,50%,50%,0%,25%,70%,0%,5%,0%,0%,0%,0%,7,7,7,7,7,7,7,7,7,7,7,7,4,6,5,,,5,4,5,4,5,4,5,4,5,4,4,5,6,5,6,5,6,5,6,5,6,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,4,4,4,,,,4,15%,20%,65%,0%,0%,0%,0%,0%,0%,5,4,4,5,4,5,4,5,4,5
217,General Physician,5,"Office-based, group practice",225,30,35%,65%,0%,20%,80%,0%,0%,70%,30%,0%,15%,75%,10%,0%,0%,0%,0%,0%,7,6,6,7,7,6,7,6,4,7,6,6,7,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,7,,,7,7,7,,,,7,50%,20%,30%,0%,0%,0%,0%,0%,0%,7,7,7,7,7,7,7,7,7,7
218,Neurologist,16,"Office-based, group practice",400,80,50%,50%,50%,20%,30%,0%,30%,40%,30%,0%,60%,30%,20%,30%,2%,20%,10%,0%,7,7,7,6,7,6,6,6,6,5,5,7,6,6,6,5,5,6,4,6,6,5,6,5,6,6,5,5,6,6,5,5,6,6,6,5,6,5,6,6,5,5,4,5,5,6,6,5,4,2,5,7,5,4,6,5,5,4,4,4,5,6,5,5,5,5,5,5,5,,,5,6,5,,,,5,35%,50%,30%,15%,20%,2%,15%,10%,0%,5,5,6,6,6,6,5,6,6,5
223,General Physician,30,"Office-based, solo practice ",420,30,99%,1%,50%,0%,50%,0%,10%,0%,90%,0%,10%,90%,5%,1%,14%,10%,0%,0%,6,7,6,6,6,6,5,4,6,6,4,6,5,6,5,5,5,5,3,4,5,4,6,7,4,5,6,7,4,6,6,6,6,5,6,7,4,7,2,6,3,5,3,5,5,4,5,7,4,6,5,7,4,5,5,5,5,4,5,7,4,5,4,5,6,6,5,4,5,,,7,7,4,,,,4,20%,10%,80%,5%,1%,14%,10%,0%,0%,7,4,1,2,4,4,4,4,5,7
228,General Physician,9,"Office-based, group practice",200,20,70%,30%,5%,0%,0%,95%,10%,85%,0%,5%,15%,25%,0%,25%,0%,0%,0%,35%,7,6,5,6,5,6,1,2,4,3,6,7,3,5,5,,,4,6,6,5,5,4,2,3,3,4,6,6,6,6,6,6,5,4,4,3,3,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,7,,,4,5,4,,,,7,40%,15%,10%,0%,10%,0%,0%,0%,25%,6,1,4,4,6,3,3,6,5,6
229,General Physician,10,"Office-based, group practice",400,100,90%,10%,60%,10%,20%,10%,20%,30%,50%,0%,75%,70%,70%,20%,10%,20%,5%,0%,6,6,7,4,6,6,3,4,6,4,5,5,5,6,4,2,4,5,4,3,6,3,6,7,7,6,5,7,3,6,5,5,6,4,6,5,6,4,6,5,6,2,3,2,6,3,7,5,5,4,7,6,3,5,3,3,6,3,5,6,6,6,4,5,3,5,6,6,6,,,5,7,6,,,,5,50%,20%,50%,70%,10%,10%,10%,5%,0%,6,2,5,3,6,7,4,6,2,5
232,Neurologist,17,"Office-based, group practice",300,160,40%,60%,40%,0%,25%,35%,0%,5%,90%,5%,70%,60%,0%,15%,3%,3%,10%,0%,5,5,6,5,5,5,6,5,6,6,6,6,5,6,6,2,2,6,6,6,6,6,5,5,5,6,6,5,6,4,5,6,6,5,6,6,6,6,5,5,5,3,4,4,4,2,3,3,4,4,3,3,4,3,3,4,4,4,4,3,3,4,3,4,3,6,6,5,6,,,5,6,6,,,,6,50%,40%,40%,0%,10%,0%,0%,0%,0%,3,5,4,5,4,6,4,5,5,6
234,General Physician,5,"Office-based, group practice",340,25,50%,50%,25%,25%,25%,25%,25%,25%,25%,25%,30%,30%,30%,0%,5%,5%,0%,0%,7,7,7,7,7,2,1,1,1,7,7,7,7,7,,1,1,5,5,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,0%,33%,33%,33%,0%,0%,0%,1%,0%,4,4,4,4,4,4,4,4,4,4
235,General Physician,9,"Office-based, solo practice ",250,50,50%,50%,50%,50%,0%,0%,25%,10%,65%,0%,50%,50%,0%,20%,10%,15%,0%,0%,5,7,3,6,6,6,6,3,6,7,7,6,4,5,4,2,4,5,2,5,4,4,4,7,3,5,1,7,3,6,4,5,5,4,5,5,4,6,4,6,4,4,5,4,3,4,4,4,4,5,3,4,4,4,3,5,4,4,5,5,4,4,5,3,5,4,4,3,3,,,7,7,3,,,,3,25%,50%,50%,0%,20%,10%,15%,0%,0%,7,1,2,4,3,7,4,4,4,4
236,General Physician,5,"Office-based, group practice",200,20,50%,50%,75%,0%,25%,0%,25%,0%,75%,0%,30%,30%,0%,0%,0%,20%,20%,0%,7,7,7,7,7,7,7,4,7,7,7,7,3,6,,,3,4,3,2,3,2,4,5,2,4,5,7,2,6,5,6,5,6,5,4,6,5,3,7,3,,,,,,,,,,,,,5,4,4,4,2,2,4,2,4,2,7,3,7,7,7,7,,,7,7,5,,,,7,75%,0%,25%,0%,0%,0%,0%,0%,0%,7,4,4,7,7,7,4,7,5,7
240,General Physician,25,"Office-based, group practice",400,50,75%,25%,50%,10%,40%,0%,5%,5%,90%,0%,20%,25%,5%,0%,0%,20%,30%,0%,7,7,6,7,6,7,7,6,7,7,7,7,6,5,,,6,7,7,6,3,3,3,7,4,7,6,7,7,6,5,6,3,4,3,6,5,6,6,6,6,,,,,,,,,,,,,5,4,4,6,5,4,5,5,3,7,7,6,6,5,7,5,,,4,3,6,,,,5,90%,5%,0%,0%,0%,0%,5%,0%,0%,5,1,4,7,5,6,3,4,6,7
245,General Physician,35,"Office-based, solo practice ",400,20,95%,5%,55%,35%,10%,0%,10%,60%,30%,0%,20%,50%,5%,1%,0%,1%,23%,0%,7,7,7,7,7,7,5,6,7,7,7,7,6,6,3,,1,4,5,5,4,6,5,5,5,4,2,7,5,5,5,5,5,6,4,6,5,4,5,7,6,,,,,,,,,,,,,4,5,5,4,2,2,4,4,4,2,5,2,4,5,5,6,,,6,6,6,,,,6,50%,40%,10%,0%,0%,0%,0%,0%,0%,6,4,3,5,6,7,2,4,6,6
249,General Physician,19,"Office-based, group practice",320,75,75%,25%,80%,10%,10%,0%,10%,20%,70%,0%,70%,50%,10%,5%,0%,10%,20%,0%,6,7,6,7,7,6,6,5,6,6,4,5,5,6,5,,5,5,4,5,6,6,5,5,5,5,3,5,5,6,6,6,7,7,5,6,6,5,5,6,2,,,,,,,,,,,,,5,6,6,4,5,3,5,5,4,6,5,6,6,6,6,6,,,4,6,6,,,,6,10%,60%,50%,10%,5%,0%,10%,20%,0%,6,3,2,5,4,6,4,7,2,5
258,General Physician,26,"Office-based, solo practice ",300,100,80%,20%,30%,50%,20%,0%,10%,60%,30%,0%,20%,50%,20%,0%,0%,10%,0%,0%,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,5,4,4,5,4,5,5,4,4,3,5,5,6,6,6,6,,,6,6,6,,,,6,80%,80%,80%,80%,80%,80%,80%,80%,0%,7,7,7,7,7,7,7,7,7,7
260,General Physician,8,"Office-based, group practice",200,20,85%,15%,15%,30%,50%,5%,5%,10%,80%,5%,75%,20%,5%,5%,5%,25%,40%,85%,6,3,5,5,6,7,6,7,6,7,7,6,6,6,4,2,5,5,6,4,4,5,7,5,6,4,5,7,6,6,6,6,7,6,4,7,7,4,4,7,7,3,1,2,6,3,1,4,4,2,1,5,3,5,4,4,5,3,5,5,6,5,2,6,6,5,6,7,7,,,7,6,7,,,,6,40%,75%,20%,0%,0%,5%,15%,20%,85%,7,4,7,6,6,6,4,7,7,7
264,General Physician,18,"Office-based, group practice",325,75,75%,25%,15%,5%,80%,0%,5%,0%,95%,0%,80%,80%,25%,15%,5%,80%,0%,5%,7,7,5,7,7,4,4,4,3,6,5,5,5,6,5,2,5,3,2,2,3,2,7,6,2,3,1,7,1,6,7,4,7,5,5,6,6,6,7,7,6,2,3,1,1,1,1,6,2,3,1,7,2,5,4,3,3,1,1,6,4,4,2,7,3,6,6,7,6,,,6,6,6,,,,7,50%,50%,50%,25%,10%,0%,30%,0%,5%,7,1,1,4,7,5,3,6,4,7
275,General Physician,14,"Office-based, group practice",280,200,50%,50%,45%,20%,35%,0%,10%,45%,45%,0%,10%,32%,25%,20%,3%,5%,5%,0%,7,7,7,7,7,7,4,5,5,4,7,7,3,6,6,2,4,3,3,4,5,2,5,3,6,4,2,7,4,7,7,7,5,7,3,7,7,4,7,7,7,1,2,2,2,2,1,4,4,2,2,7,1,3,3,2,3,3,3,3,3,2,3,2,3,4,4,5,3,,,4,4,3,,,,3,30%,0%,30%,30%,10%,0%,0%,0%,0%,5,1,5,4,4,5,2,5,4,6
277,General Physician,6,"Office-based, group practice",750,20,95%,5%,80%,0%,20%,0%,0%,0%,100%,0%,45%,40%,5%,0%,5%,5%,0%,0%,7,7,5,4,4,5,3,2,4,4,6,5,6,6,,2,4,5,7,5,5,4,7,3,7,7,6,7,4,6,6,6,5,5,2,6,4,3,5,7,5,5,5,5,6,2,3,2,4,5,2,7,4,5,4,6,5,5,3,2,4,6,1,6,4,4,5,3,5,,,5,4,6,,,,5,21%,45%,25%,5%,0%,2%,2%,0%,0%,7,2,5,4,6,4,5,5,4,6
280,General Physician,8,"Office-based, group practice",400,20,50%,50%,25%,25%,25%,25%,25%,10%,30%,35%,20%,15%,45%,5%,3%,2%,10%,0%,6,6,7,5,5,7,2,5,5,4,7,4,7,5,4,4,4,7,7,5,5,5,7,6,7,5,3,7,7,7,5,6,7,4,4,7,6,4,3,7,5,4,5,5,5,2,3,7,5,3,3,7,6,5,5,4,4,4,3,5,5,5,3,6,3,5,5,5,5,,,5,6,6,,,,5,30%,20%,10%,25%,3%,3%,2%,7%,0%,3,4,5,6,6,5,6,4,6,6
282,General Physician,6,"Office-based, group practice",216,25,70%,30%,80%,0%,20%,0%,0%,0%,100%,0%,15%,50%,30%,0%,0%,5%,0%,0%,7,5,6,5,5,5,5,5,5,6,5,5,5,6,,,3,4,2,1,3,2,3,4,2,4,2,5,3,5,5,4,4,4,4,4,4,4,4,4,3,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,5,6,6,5,,,5,6,6,,,,5,35%,15%,30%,20%,0%,0%,0%,0%,0%,5,2,2,3,6,7,4,5,4,6
290,General Physician,6,"Office-based, group practice",500,50,60%,40%,80%,5%,15%,0%,10%,10%,80%,0%,5%,80%,0%,0%,0%,10%,5%,0%,7,6,6,6,7,5,6,7,5,6,7,5,4,5,,,3,4,4,4,4,4,4,7,6,4,6,7,4,7,6,6,6,5,6,7,7,5,6,7,5,,,,,,,,,,,,,4,4,4,4,2,4,7,7,4,2,7,3,5,6,6,6,,,6,6,6,,,,6,40%,0%,60%,0%,0%,0%,0%,0%,0%,7,2,6,1,6,7,4,5,5,7
298,Neurologist,22,"Office-based, group practice",600,400,20%,80%,20%,20%,60%,0%,30%,20%,50%,0%,20%,20%,50%,30%,20%,20%,20%,0%,6,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,6,7,6,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,6,7,6,7,7,7,7,6,6,7,7,6,7,6,7,7,7,7,7,7,5,5,5,,,5,5,5,,,,5,20%,50%,20%,20%,50%,50%,20%,20%,0%,7,7,7,7,7,7,7,7,7,7
300,General Physician,25,"Office-based, group practice",600,70,70%,30%,15%,35%,50%,0%,0%,0%,100%,0%,45%,85%,10%,20%,2%,40%,0%,0%,7,7,6,7,6,4,4,4,6,5,5,7,3,5,5,6,4,3,3,3,2,1,5,3,3,7,6,7,3,5,5,5,5,5,3,7,4,4,4,6,5,5,5,4,6,4,3,7,4,7,2,6,6,4,4,3,4,4,4,2,3,7,2,7,4,7,7,7,7,,,7,7,7,,,,7,100%,0%,0%,0%,0%,0%,35%,0%,0%,6,5,7,5,5,7,5,7,7,7
302,General Physician,7,"Office-based, group practice",400,130,50%,50%,60%,0%,40%,0%,0%,0%,100%,0%,70%,70%,15%,30%,30%,60%,0%,0%,7,7,6,6,6,6,6,4,6,6,5,7,3,4,4,5,5,4,5,4,4,4,6,5,4,5,3,7,6,4,4,4,4,4,4,4,5,3,4,7,4,5,4,4,5,5,2,5,5,6,4,4,4,4,5,4,4,4,5,5,4,4,4,6,5,7,6,6,6,,,6,3,7,,,,6,50%,70%,70%,15%,30%,20%,40%,0%,0%,6,7,6,6,6,7,5,6,5,6
303,Neurologist,15,"Office-based, group practice",350,75,70%,30%,30%,20%,40%,10%,10%,20%,70%,0%,50%,60%,20%,20%,15%,25%,10%,0%,6,5,5,7,5,5,5,2,4,5,5,6,5,5,6,6,6,6,5,6,7,5,6,4,3,5,6,6,7,5,7,4,6,7,6,6,6,5,6,5,5,6,6,4,4,6,7,5,6,5,5,5,4,5,6,6,6,5,4,6,5,5,5,5,5,5,5,7,6,,,6,5,6,,,,6,15%,45%,50%,20%,20%,15%,25%,10%,0%,5,6,5,5,6,5,5,4,4,4
305,General Physician,28,"Office-based, solo practice ",200,100,30%,70%,20%,30%,50%,0%,10%,40%,50%,0%,10%,25%,15%,10%,10%,25%,5%,0%,7,7,7,7,7,5,6,6,4,6,7,7,3,6,5,5,6,5,6,5,3,4,7,7,5,4,7,7,5,7,6,7,6,6,3,6,6,4,6,7,6,6,6,6,7,6,1,7,4,2,2,7,7,6,7,6,7,6,1,6,5,2,2,7,7,6,6,6,7,,,6,6,6,,,,6,40%,5%,20%,10%,5%,5%,10%,5%,0%,7,5,6,6,7,7,3,7,4,7
307,General Physician,5,"Office-based, group practice",250,70,90%,10%,70%,10%,20%,0%,10%,10%,80%,0%,75%,30%,25%,0%,0%,20%,20%,0%,6,5,6,5,6,7,6,3,4,5,6,6,5,5,,,3,5,4,6,4,4,5,6,6,4,3,6,4,5,5,5,4,6,5,5,4,4,5,5,3,,,,,,,,,,,,,4,3,5,6,2,6,5,3,4,6,5,5,3,4,3,5,,,5,5,6,,,,5,20%,75%,30%,25%,0%,0%,10%,0%,0%,5,6,5,7,5,6,3,6,6,6
311,General Physician,11,"Office-based, solo practice ",350,35,75%,25%,55%,5%,30%,10%,15%,65%,15%,5%,35%,25%,40%,10%,5%,25%,10%,0%,6,6,5,5,5,5,4,5,5,5,4,7,6,6,4,3,5,5,4,5,5,4,6,6,6,6,5,6,5,6,6,6,6,5,4,5,5,4,5,6,6,4,3,3,6,4,2,6,4,6,5,6,4,5,5,6,5,4,3,6,5,6,5,6,6,6,6,5,6,,,5,5,6,,,,7,40%,25%,10%,25%,5%,3%,20%,10%,0%,7,4,4,5,6,5,5,5,5,6
313,General Physician,19,"Office-based, group practice",300,75,70%,30%,50%,30%,20%,0%,50%,30%,20%,0%,10%,30%,20%,20%,10%,10%,0%,0%,5,5,6,6,6,5,6,5,6,6,6,6,5,6,5,5,5,6,6,6,6,6,6,5,3,5,6,6,6,6,6,6,5,6,6,6,5,5,5,6,5,5,6,6,5,6,6,6,5,5,6,6,6,6,6,6,5,6,6,6,5,5,5,6,5,4,3,3,3,,,3,3,3,,,,3,10%,0%,30%,20%,20%,10%,10%,0%,0%,6,6,5,6,5,5,5,6,6,6
316,General Physician,24,"Office-based, group practice",700,45,40%,60%,40%,10%,50%,0%,0%,20%,80%,0%,20%,50%,20%,0%,0%,0%,20%,0%,4,5,5,5,5,5,6,6,5,5,5,6,4,5,,,,5,4,5,5,4,4,5,4,5,4,6,5,4,4,4,5,4,5,4,4,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,4,4,4,,,,4,25%,20%,36%,20%,0%,0%,0%,0%,0%,5,5,5,4,5,5,5,5,5,5
326,General Physician,7,"Office-based, solo practice ",500,50,70%,30%,70%,10%,20%,0%,40%,40%,10%,10%,10%,30%,40%,10%,5%,5%,0%,0%,6,7,7,7,7,7,7,5,5,5,7,7,6,7,5,5,6,3,3,4,5,3,7,4,6,4,7,7,5,6,5,7,7,4,5,7,6,5,7,7,2,7,4,6,4,4,3,4,7,2,1,7,6,6,5,6,5,5,1,4,6,5,1,7,7,6,7,5,6,,,6,6,7,,,,6,40%,5%,20%,20%,5%,5%,5%,0%,0%,7,4,7,4,6,5,7,6,4,7
332,General Physician,23,"Office-based, group practice",400,45,90%,10%,95%,0%,5%,0%,0%,0%,100%,0%,65%,95%,15%,0%,0%,0%,0%,0%,7,7,6,7,7,6,7,2,5,5,6,7,2,5,,,,3,2,2,4,3,6,2,4,5,1,6,1,6,6,5,6,5,7,7,6,6,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,,,6,2,5,,,,3,20%,65%,80%,10%,0%,0%,0%,0%,0%,7,1,6,1,6,4,3,6,3,7
333,General Physician,23,"Office-based, group practice",500,25,70%,30%,70%,20%,10%,0%,30%,50%,20%,0%,5%,65%,25%,0%,0%,5%,0%,0%,5,4,5,4,6,6,5,2,3,5,6,5,4,5,,,3,4,3,4,5,3,6,5,4,4,2,6,3,4,5,4,4,4,5,5,3,3,3,6,4,,,,,,,,,,,,,3,3,2,2,3,2,5,3,3,2,6,4,2,4,4,4,,,4,5,3,,,,3,5%,5%,60%,25%,0%,0%,5%,0%,0%,5,2,2,3,5,5,3,5,3,6
334,General Physician,9,Community Hospital,850,215,70%,30%,27%,5%,65%,3%,5%,5%,89%,1%,15%,45%,60%,35%,0%,14%,15%,0%,7,6,6,7,7,6,5,5,5,6,6,6,5,6,5,,4,4,4,4,4,3,5,6,5,5,4,7,5,6,6,6,6,6,3,5,6,5,4,7,6,,,,,,,,,,,,,5,5,5,5,4,5,6,4,5,6,6,5,5,5,5,5,,,6,7,5,,,,5,30%,10%,35%,50%,25%,0%,6%,15%,0%,6,4,4,4,6,7,5,5,4,7
342,Neurologist,28,"Office-based, group practice",375,120,70%,30%,50%,5%,40%,5%,10%,30%,60%,0%,4%,90%,3%,1%,1%,1%,0%,0%,6,6,5,7,7,6,4,4,4,5,6,7,2,6,5,2,2,2,2,2,5,2,3,2,3,2,1,6,3,5,6,5,5,6,5,6,5,4,3,7,6,4,2,2,6,2,4,2,2,4,2,6,5,3,3,2,5,3,4,3,3,4,2,6,5,7,6,6,6,,,7,7,7,,,,6,60%,2%,33%,2%,1%,1%,1%,0%,0%,4,2,6,5,3,6,5,5,6,7
351,General Physician,18,"Office-based, group practice",300,20,80%,20%,80%,10%,10%,0%,30%,50%,20%,0%,10%,50%,10%,0%,10%,20%,0%,0%,6,5,6,6,6,5,5,5,5,6,6,5,5,6,,4,4,5,5,5,4,5,6,5,6,4,5,5,5,6,6,6,6,5,5,6,6,4,4,6,6,3,3,3,4,4,2,1,4,5,3,4,3,3,3,3,4,3,4,3,3,3,2,4,3,6,6,7,6,,,5,4,6,,,,6,30%,0%,40%,10%,10%,0%,10%,0%,0%,5,3,6,5,4,6,5,6,5,6
